customer_id,age,service_segment,signup_channel,primary_device,tenure_months,contract_type,plan_tier,num_services,has_family_plan
CX03692,47,Fintech,Paid Social,Mobile,5,Month-to-month,Premium,3,True
CX03693,36,Cloud Storage,Paid Social,Mobile,4,Month-to-month,Standard,3,False
CX03694,35,News & Media,App Store,Desktop,25,Month-to-month,Basic,3,False
CX03695,25,News & Media,Organic Search,Mobile,8,Month-to-month,Premium,8,True
CX03696,56,Fintech,Organic Search,Mobile,42,Two year,Standard,5,True
CX03697,47,Fintech,App Store,Mobile,19,Annual,Standard,2,False
CX03698,47,News & Media,Organic Search,Mobile,11,Month-to-month,Plus,4,True
CX03699,22,News & Media,Referral,Tablet,28,Two year,Premium,5,False
CX03700,23,Fintech,Paid Social,Tablet,20,Two year,Standard,2,False
CX03701,23,News & Media,App Store,Mobile,23,Annual,Plus,4,True
CX03702,41,Fintech,Referral,Smart TV,4,Month-to-month,Plus,3,False
CX03703,38,Gaming,Paid Social,Mobile,8,Month-to-month,Premium,4,False
CX03704,45,Gaming,Organic Search,Desktop,54,Two year,Plus,4,False
CX03705,54,Fintech,App Store,Tablet,17,Annual,Standard,6,False
CX03706,44,Streaming,App Store,Desktop,3,Month-to-month,Plus,5,True
CX03707,47,Productivity,Influencer,Mobile,25,Month-to-month,Basic,1,True
CX03708,28,Productivity,App Store,Desktop,18,Annual,Standard,1,False
CX03709,25,Streaming,Paid Social,Mobile,6,Month-to-month,Plus,4,False
CX03710,44,Streaming,Paid Social,Desktop,48,Annual,Standard,3,False
CX03711,24,Fintech,Paid Social,Mobile,15,Two year,Basic,1,False
CX03712,18,Productivity,Organic Search,Mobile,1,Month-to-month,Premium,3,False
CX03713,40,Cloud Storage,Organic Search,Desktop,34,Annual,Plus,2,False
CX03714,55,Fintech,Influencer,Desktop,63,Two year,Basic,1,False
CX03715,48,Fintech,Referral,Mobile,31,Month-to-month,Plus,4,True
CX03716,41,Streaming,Paid Social,Mobile,30,Month-to-month,Premium,5,False
CX03717,37,Fintech,Paid Social,Mobile,13,Month-to-month,Plus,6,False
CX03718,29,Cloud Storage,Paid Social,Mobile,19,Month-to-month,Standard,3,False
CX03719,25,Cloud Storage,Referral,Mobile,32,Annual,Standard,3,False
CX03720,26,Fitness,Paid Social,Desktop,28,Annual,Basic,3,True
CX03721,40,Fintech,Organic Search,Mobile,11,Annual,Standard,3,True
CX03722,49,Gaming,App Store,Mobile,34,Annual,Plus,2,False
CX03723,32,Streaming,Paid Social,Smart TV,44,Annual,Premium,3,False
CX03724,47,Productivity,Organic Search,Mobile,12,Month-to-month,Premium,6,False
CX03725,50,Streaming,Referral,Mobile,5,Annual,Plus,5,False
CX03726,26,Fitness,Organic Search,Desktop,24,Two year,Plus,6,False
CX03727,32,Cloud Storage,Paid Social,Smart TV,6,Month-to-month,Standard,3,False
CX03728,18,News & Media,Organic Search,Mobile,38,Annual,Standard,2,True
CX03729,35,Productivity,Influencer,Desktop,15,Month-to-month,Premium,3,True
CX03730,32,Productivity,Organic Search,Desktop,28,Month-to-month,Basic,1,False
CX03731,45,Productivity,Referral,Desktop,19,Month-to-month,Basic,2,True
CX03732,47,Productivity,Paid Social,Mobile,12,Annual,Standard,3,False
CX03733,40,Cloud Storage,Paid Social,Mobile,27,Annual,Standard,2,False
CX03734,30,Productivity,Influencer,Mobile,4,Annual,Standard,5,False
CX03735,52,Streaming,Influencer,Mobile,19,Month-to-month,Plus,6,False
CX03736,45,Fintech,App Store,Mobile,11,Month-to-month,Basic,2,True
CX03737,60,Cloud Storage,Paid Social,Mobile,8,Month-to-month,Premium,3,False
CX03738,56,Gaming,Referral,Desktop,18,Two year,Premium,8,False
CX03739,38,Fitness,Paid Social,Mobile,2,Month-to-month,Plus,1,False
CX03740,24,Fintech,Referral,Mobile,13,Annual,Basic,3,False
CX03741,18,Productivity,App Store,Smart TV,9,Month-to-month,Plus,2,True
CX03742,33,Streaming,Influencer,Desktop,3,Month-to-month,Standard,5,False
CX03743,42,Streaming,Influencer,Mobile,32,Two year,Plus,5,False
CX03744,19,Streaming,Influencer,Desktop,15,Month-to-month,Standard,4,False
CX03745,40,Gaming,Referral,Mobile,13,Month-to-month,Standard,4,False
CX03746,50,Productivity,Paid Social,Mobile,46,Month-to-month,Standard,2,False
CX03747,51,Streaming,Paid Social,Tablet,41,Two year,Premium,5,True
CX03748,35,Fitness,Paid Social,Mobile,21,Two year,Basic,1,False
CX03749,52,Gaming,Referral,Mobile,6,Month-to-month,Standard,4,False
CX03750,58,Streaming,Organic Search,Desktop,35,Month-to-month,Plus,8,False
CX03751,29,Cloud Storage,Influencer,Mobile,29,Annual,Premium,4,False
CX03752,51,Fitness,Paid Social,Mobile,38,Two year,Basic,2,False
CX03753,32,News & Media,Organic Search,Desktop,40,Annual,Premium,5,False
CX03754,43,Productivity,Email Campaign,Desktop,6,Annual,Standard,3,False
CX03755,48,Fintech,Referral,Desktop,2,Annual,Standard,4,False
CX03756,32,Fintech,Email Campaign,Desktop,15,Month-to-month,Plus,2,True
CX03757,48,Streaming,Paid Social,Desktop,2,Month-to-month,Basic,3,False
CX03758,52,Streaming,Influencer,Mobile,6,Month-to-month,Standard,4,False
CX03759,59,Productivity,Paid Social,Desktop,19,Month-to-month,Basic,4,False
CX03760,35,Streaming,Referral,Mobile,10,Month-to-month,Basic,2,False
CX03761,36,Fintech,Paid Social,Desktop,37,Two year,Standard,2,False
CX03762,36,Streaming,Paid Social,Mobile,26,Annual,Premium,2,False
CX03763,49,Gaming,Referral,Mobile,25,Two year,Basic,3,True
CX03764,35,Productivity,Paid Social,Desktop,12,Month-to-month,Standard,1,False
CX03765,44,Streaming,Organic Search,Tablet,23,Month-to-month,Plus,3,False
CX03766,37,Streaming,Referral,Mobile,10,Month-to-month,Basic,2,True
CX03767,49,Fintech,Paid Social,Desktop,11,Month-to-month,Premium,2,False
CX03768,31,Fitness,Paid Social,Mobile,31,Annual,Standard,4,False
CX03769,36,Fitness,Paid Social,Mobile,14,Annual,Basic,2,False
CX03770,27,Fintech,Paid Social,Mobile,57,Annual,Basic,3,True
CX03771,27,Productivity,Referral,Mobile,21,Annual,Plus,4,True
CX03772,39,News & Media,Email Campaign,Desktop,14,Month-to-month,Basic,4,True
CX03773,18,Fintech,Paid Social,Desktop,13,Two year,Basic,1,True
CX03774,43,Streaming,App Store,Desktop,26,Two year,Standard,2,False
CX03775,25,Productivity,App Store,Desktop,9,Month-to-month,Basic,2,False
CX03776,46,Productivity,Paid Social,Smart TV,16,Annual,Premium,3,True
CX03777,44,Fintech,App Store,Desktop,16,Annual,Plus,4,False
CX03778,43,Fintech,Referral,Smart TV,15,Month-to-month,Plus,6,False
CX03779,31,Fintech,Organic Search,Tablet,28,Month-to-month,Plus,3,False
CX03780,52,Productivity,Email Campaign,Tablet,12,Month-to-month,Premium,5,False
CX03781,36,Fintech,Email Campaign,Mobile,30,Two year,Plus,2,False
CX03782,57,Cloud Storage,Email Campaign,Mobile,18,Month-to-month,Plus,8,False
CX03783,42,Gaming,App Store,Tablet,9,Month-to-month,Basic,3,False
CX03784,29,Streaming,Organic Search,Smart TV,12,Month-to-month,Plus,6,False
CX03785,18,Streaming,Influencer,Desktop,66,Two year,Standard,7,False
CX03786,53,Cloud Storage,Organic Search,Mobile,6,Month-to-month,Standard,2,False
CX03787,32,Cloud Storage,Organic Search,Smart TV,11,Month-to-month,Premium,4,False
CX03788,43,Fitness,Email Campaign,Smart TV,6,Month-to-month,Premium,4,False
CX03789,48,Streaming,Referral,Mobile,22,Month-to-month,Standard,2,False
CX03790,34,Fitness,Referral,Desktop,12,Annual,Basic,1,False
CX03791,57,Fintech,Organic Search,Mobile,10,Month-to-month,Basic,2,True
CX03792,24,Fintech,Referral,Tablet,3,Month-to-month,Basic,3,False
CX03793,31,Streaming,Paid Social,Mobile,11,Month-to-month,Standard,2,False
CX03794,29,Streaming,Paid Social,Tablet,7,Month-to-month,Basic,3,False
CX03795,27,Streaming,Referral,Mobile,49,Annual,Plus,2,False
CX03796,18,Fintech,Paid Social,Mobile,22,Annual,Basic,2,False
CX03797,31,Streaming,Organic Search,Desktop,31,Month-to-month,Plus,4,False
CX03798,28,Streaming,Referral,Mobile,20,Annual,Premium,5,False
CX03799,46,Streaming,Email Campaign,Tablet,45,Annual,Basic,1,True
CX03800,32,Streaming,Influencer,Tablet,20,Month-to-month,Standard,3,False
CX03801,32,Fintech,Paid Social,Mobile,41,Annual,Plus,3,False
CX03802,20,News & Media,App Store,Tablet,21,Month-to-month,Standard,4,False
CX03803,44,Cloud Storage,Organic Search,Mobile,9,Annual,Plus,5,False
CX03804,18,Fitness,App Store,Mobile,24,Annual,Plus,5,True
CX03805,34,News & Media,Paid Social,Tablet,31,Annual,Plus,8,False
CX03806,47,Fintech,Organic Search,Desktop,7,Month-to-month,Standard,2,False
CX03807,40,Productivity,Paid Social,Tablet,27,Two year,Standard,1,False
CX03808,24,Streaming,Organic Search,Mobile,21,Month-to-month,Standard,2,False
CX03809,49,Fitness,Paid Social,Mobile,24,Month-to-month,Basic,1,False
CX03810,40,Productivity,Paid Social,Mobile,26,Annual,Plus,4,False
CX03811,32,Streaming,Referral,Mobile,21,Month-to-month,Basic,2,False
CX03812,42,Fintech,Organic Search,Mobile,23,Annual,Standard,2,False
CX03813,31,Fintech,Organic Search,Mobile,4,Month-to-month,Standard,3,False
CX03814,39,Streaming,App Store,Mobile,54,Two year,Standard,1,True
CX03815,49,Cloud Storage,Influencer,Desktop,13,Month-to-month,Plus,3,False
CX03816,47,Fintech,Organic Search,Smart TV,49,Two year,Plus,4,False
CX03817,18,Streaming,Paid Social,Mobile,3,Month-to-month,Basic,3,False
CX03818,40,Productivity,Paid Social,Mobile,7,Month-to-month,Standard,4,True
CX03819,21,Streaming,Paid Social,Smart TV,54,Annual,Premium,6,False
CX03820,41,Streaming,Paid Social,Mobile,5,Month-to-month,Premium,5,False
CX03821,44,Cloud Storage,Organic Search,Desktop,11,Month-to-month,Basic,1,False
CX03822,41,Fitness,Organic Search,Desktop,4,Month-to-month,Basic,3,False
CX03823,44,Streaming,Organic Search,Mobile,13,Month-to-month,Basic,1,False
CX03824,35,Fitness,Paid Social,Mobile,11,Month-to-month,Plus,2,True
CX03825,28,Gaming,Paid Social,Mobile,9,Month-to-month,Standard,7,False
CX03826,43,Gaming,Organic Search,Mobile,39,Annual,Plus,4,False
CX03827,48,Fintech,App Store,Mobile,21,Annual,Standard,2,True
CX03828,38,Productivity,Paid Social,Desktop,14,Annual,Basic,2,True
CX03829,30,Fintech,Email Campaign,Mobile,6,Month-to-month,Plus,2,False
CX03830,35,Cloud Storage,Referral,Mobile,7,Month-to-month,Standard,2,False
CX03831,30,Productivity,Paid Social,Tablet,31,Annual,Plus,4,True
CX03832,40,Fintech,Organic Search,Desktop,8,Annual,Premium,3,True
CX03833,36,Streaming,Referral,Smart TV,28,Annual,Standard,2,False
CX03834,40,Gaming,Referral,Mobile,17,Month-to-month,Premium,8,False
CX03835,29,Fintech,Referral,Mobile,4,Annual,Standard,5,False
CX03836,45,Productivity,Paid Social,Mobile,16,Month-to-month,Standard,5,False
CX03837,28,Cloud Storage,Referral,Mobile,6,Month-to-month,Premium,7,False
CX03838,18,Fintech,App Store,Mobile,39,Month-to-month,Standard,4,False
CX03839,35,Productivity,App Store,Mobile,13,Month-to-month,Basic,2,False
CX03840,36,Fintech,Organic Search,Tablet,5,Month-to-month,Plus,3,False
CX03841,24,Productivity,Organic Search,Mobile,14,Month-to-month,Standard,5,True
CX03842,38,Fintech,Organic Search,Desktop,1,Month-to-month,Plus,7,False
CX03843,36,Fintech,App Store,Smart TV,15,Annual,Standard,1,False
CX03844,30,Gaming,Paid Social,Smart TV,14,Month-to-month,Standard,4,True
CX03845,24,Fitness,Referral,Mobile,18,Month-to-month,Standard,3,False
CX03846,36,News & Media,Organic Search,Desktop,24,Two year,Standard,1,False
CX03847,41,Fintech,Organic Search,Mobile,19,Month-to-month,Standard,4,True
CX03848,38,Fintech,Referral,Mobile,11,Month-to-month,Plus,6,False
CX03849,46,Gaming,Paid Social,Desktop,67,Annual,Basic,3,False
CX03850,50,News & Media,Influencer,Mobile,15,Month-to-month,Standard,5,False
CX03851,44,News & Media,Organic Search,Desktop,18,Annual,Standard,2,False
CX03852,43,Productivity,Referral,Desktop,23,Month-to-month,Plus,1,False
CX03853,18,News & Media,Paid Social,Mobile,42,Two year,Basic,2,False
CX03854,57,Productivity,Paid Social,Mobile,28,Two year,Plus,4,True
CX03855,44,News & Media,App Store,Mobile,5,Month-to-month,Plus,4,False
CX03856,28,Fitness,Organic Search,Mobile,44,Month-to-month,Plus,4,False
CX03857,25,News & Media,App Store,Mobile,42,Annual,Standard,6,False
CX03858,45,Productivity,Paid Social,Tablet,12,Annual,Standard,3,False
CX03859,28,News & Media,Paid Social,Mobile,25,Two year,Standard,3,False
CX03860,54,Productivity,Email Campaign,Smart TV,31,Two year,Standard,4,True
CX03861,18,Fintech,Organic Search,Mobile,44,Annual,Plus,4,True
CX03862,40,Cloud Storage,Organic Search,Mobile,12,Month-to-month,Basic,2,False
CX03863,18,Streaming,Organic Search,Desktop,4,Month-to-month,Premium,1,False
CX03864,29,Productivity,Influencer,Mobile,20,Month-to-month,Plus,4,False
CX03865,22,Fintech,Paid Social,Desktop,62,Annual,Standard,3,True
CX03866,38,Streaming,Paid Social,Smart TV,1,Month-to-month,Standard,4,False
CX03867,30,Gaming,Paid Social,Mobile,19,Annual,Basic,3,False
CX03868,47,Gaming,Referral,Mobile,2,Month-to-month,Plus,4,False
CX03869,27,Gaming,Paid Social,Desktop,31,Two year,Premium,4,True
CX03870,46,Fitness,App Store,Mobile,12,Month-to-month,Premium,4,True
CX03871,43,Productivity,App Store,Mobile,50,Month-to-month,Basic,3,True
CX03872,31,Fintech,Referral,Mobile,12,Month-to-month,Standard,6,False
CX03873,32,Fitness,Email Campaign,Mobile,5,Month-to-month,Basic,1,False
CX03874,24,Fintech,Organic Search,Tablet,35,Annual,Plus,3,True
CX03875,21,Productivity,Paid Social,Desktop,7,Month-to-month,Standard,1,False
CX03876,24,Fitness,Email Campaign,Desktop,64,Annual,Premium,7,False
CX03877,28,Streaming,Organic Search,Mobile,40,Annual,Basic,5,True
CX03878,58,Streaming,Referral,Mobile,7,Month-to-month,Plus,5,False
CX03879,35,Streaming,Referral,Mobile,8,Month-to-month,Premium,5,False
CX03880,51,Fitness,App Store,Desktop,18,Annual,Premium,3,True
CX03881,39,Streaming,Organic Search,Mobile,9,Month-to-month,Plus,4,False
CX03882,31,Fitness,Organic Search,Tablet,11,Month-to-month,Standard,4,False
CX03883,19,Fintech,App Store,Mobile,43,Annual,Basic,5,True
CX03884,47,Cloud Storage,Referral,Mobile,20,Two year,Standard,3,False
CX03885,37,Cloud Storage,Paid Social,Tablet,27,Annual,Basic,5,False
CX03886,58,Streaming,App Store,Tablet,11,Annual,Premium,4,False
CX03887,58,Cloud Storage,Email Campaign,Tablet,8,Month-to-month,Plus,5,False
CX03888,31,Fintech,App Store,Mobile,17,Annual,Premium,4,False
CX03889,24,Fitness,App Store,Mobile,27,Two year,Basic,1,False
CX03890,31,Streaming,Organic Search,Mobile,17,Month-to-month,Plus,4,False
CX03891,44,Streaming,Email Campaign,Mobile,11,Annual,Basic,3,False
CX03892,22,Cloud Storage,App Store,Desktop,4,Month-to-month,Basic,3,False
CX03893,45,Fintech,Organic Search,Smart TV,29,Annual,Basic,2,False
CX03894,21,Streaming,Referral,Mobile,23,Annual,Basic,2,False
CX03895,23,News & Media,App Store,Desktop,24,Annual,Plus,1,True
CX03896,18,Productivity,App Store,Smart TV,10,Two year,Standard,2,True
CX03897,50,News & Media,Paid Social,Tablet,44,Two year,Standard,4,False
CX03898,46,Fitness,Influencer,Tablet,15,Month-to-month,Basic,3,False
CX03899,31,Fintech,Paid Social,Desktop,4,Month-to-month,Plus,1,False
CX03900,32,Cloud Storage,App Store,Mobile,19,Annual,Premium,3,False
CX03901,48,Productivity,App Store,Smart TV,35,Month-to-month,Standard,5,False
CX03902,24,Productivity,Paid Social,Mobile,41,Two year,Premium,2,False
CX03903,24,Fintech,Organic Search,Desktop,60,Two year,Plus,3,True
CX03904,22,Fitness,Email Campaign,Mobile,7,Month-to-month,Premium,7,False
CX03905,33,Fintech,Referral,Mobile,17,Month-to-month,Standard,2,False
CX03906,46,Fintech,Paid Social,Mobile,69,Two year,Basic,3,True
CX03907,31,Gaming,App Store,Desktop,12,Month-to-month,Standard,2,True
CX03908,44,News & Media,Organic Search,Mobile,13,Month-to-month,Premium,8,True
CX03909,29,Fintech,Organic Search,Smart TV,15,Month-to-month,Standard,7,True
CX03910,18,Gaming,Organic Search,Smart TV,29,Two year,Plus,4,False
CX03911,46,News & Media,Email Campaign,Mobile,27,Month-to-month,Premium,3,False
CX03912,24,Streaming,Email Campaign,Mobile,18,Annual,Standard,5,True
CX03913,38,Gaming,App Store,Mobile,3,Month-to-month,Premium,4,False
CX03914,34,News & Media,App Store,Mobile,31,Month-to-month,Plus,5,True
CX03915,32,Cloud Storage,Organic Search,Mobile,45,Annual,Premium,4,False
CX03916,37,Gaming,Paid Social,Desktop,14,Annual,Basic,2,True
CX03917,39,Fitness,Paid Social,Mobile,25,Month-to-month,Premium,2,True
CX03918,44,Cloud Storage,Paid Social,Desktop,25,Month-to-month,Standard,3,False
CX03919,56,Fintech,Influencer,Mobile,17,Month-to-month,Standard,5,False
CX03920,26,Productivity,Organic Search,Desktop,4,Month-to-month,Premium,4,False
CX03921,56,Gaming,Email Campaign,Desktop,69,Annual,Plus,1,False
CX03922,29,Gaming,App Store,Desktop,24,Annual,Premium,6,False
CX03923,38,Fintech,Referral,Desktop,16,Month-to-month,Basic,1,False
CX03924,33,Fintech,Paid Social,Desktop,11,Annual,Premium,6,False
CX03925,44,Cloud Storage,Referral,Desktop,7,Month-to-month,Standard,4,False
CX03926,44,Gaming,Email Campaign,Mobile,3,Month-to-month,Standard,5,True
CX03927,20,Fintech,Organic Search,Mobile,6,Month-to-month,Basic,3,True
CX03928,43,Streaming,Influencer,Tablet,17,Month-to-month,Standard,2,False
CX03929,27,Streaming,Influencer,Smart TV,8,Month-to-month,Plus,6,False
CX03930,47,Fitness,Influencer,Desktop,7,Month-to-month,Plus,3,True
CX03931,34,Streaming,Organic Search,Mobile,11,Month-to-month,Plus,4,False
CX03932,25,News & Media,Email Campaign,Mobile,23,Two year,Standard,3,False
CX03933,30,News & Media,Email Campaign,Desktop,52,Two year,Premium,3,False
CX03934,32,Fintech,App Store,Mobile,38,Annual,Standard,3,True
CX03935,46,Fitness,App Store,Mobile,16,Month-to-month,Basic,3,False
CX03936,51,Productivity,App Store,Mobile,12,Month-to-month,Standard,3,False
CX03937,33,Streaming,App Store,Mobile,73,Annual,Standard,2,False
CX03938,34,Fintech,App Store,Mobile,3,Month-to-month,Basic,2,True
CX03939,24,Fitness,App Store,Mobile,10,Month-to-month,Plus,3,False
CX03940,18,Streaming,Organic Search,Mobile,3,Month-to-month,Standard,3,False
CX03941,46,Streaming,Paid Social,Mobile,15,Month-to-month,Plus,3,False
CX03942,46,Gaming,Referral,Mobile,11,Month-to-month,Basic,3,False
CX03943,20,Gaming,Influencer,Mobile,33,Two year,Premium,3,False
CX03944,18,Productivity,Email Campaign,Mobile,9,Month-to-month,Standard,2,False
CX03945,26,News & Media,App Store,Mobile,14,Annual,Plus,2,False
CX03946,18,Streaming,Email Campaign,Desktop,15,Annual,Plus,4,False
CX03947,19,Cloud Storage,Referral,Desktop,17,Annual,Premium,6,False
CX03948,30,Streaming,App Store,Mobile,11,Month-to-month,Standard,3,False
CX03949,49,Productivity,Organic Search,Tablet,13,Month-to-month,Plus,5,True
CX03950,35,Fintech,Influencer,Desktop,8,Annual,Basic,2,True
CX03951,41,Cloud Storage,Influencer,Desktop,4,Month-to-month,Standard,1,False
CX03952,34,Cloud Storage,Organic Search,Desktop,11,Month-to-month,Standard,2,False
CX03953,26,Fitness,Organic Search,Mobile,15,Annual,Standard,4,False
CX03954,35,Fitness,Organic Search,Desktop,18,Two year,Plus,3,False
CX03955,40,Productivity,Organic Search,Mobile,22,Annual,Basic,3,False
CX03956,36,Productivity,Paid Social,Mobile,30,Month-to-month,Standard,1,False
CX03957,44,Streaming,Influencer,Mobile,47,Two year,Standard,6,True
CX03958,51,Streaming,Organic Search,Desktop,36,Two year,Standard,6,True
CX03959,23,Productivity,Paid Social,Mobile,14,Month-to-month,Standard,3,True
CX03960,56,Fintech,Organic Search,Desktop,7,Month-to-month,Basic,3,True
CX03961,21,Productivity,Email Campaign,Mobile,5,Month-to-month,Plus,5,False
CX03962,44,Fitness,Paid Social,Mobile,68,Annual,Premium,6,False
CX03963,27,Streaming,Influencer,Mobile,16,Month-to-month,Basic,3,False
CX03964,43,Fitness,Paid Social,Mobile,11,Month-to-month,Basic,3,False
CX03965,49,Cloud Storage,App Store,Desktop,28,Annual,Premium,5,True
CX03966,29,Streaming,App Store,Tablet,28,Annual,Plus,4,False
CX03967,29,News & Media,App Store,Mobile,29,Two year,Basic,1,False
CX03968,27,Fintech,Paid Social,Mobile,11,Month-to-month,Standard,2,False
CX03969,36,News & Media,Organic Search,Mobile,22,Annual,Basic,1,False
CX03970,18,Fintech,Paid Social,Tablet,38,Annual,Plus,3,False
CX03971,29,Productivity,Organic Search,Smart TV,73,Month-to-month,Premium,5,False
CX03972,51,Fintech,Paid Social,Desktop,10,Annual,Standard,3,False
CX03973,18,Cloud Storage,Influencer,Smart TV,27,Annual,Plus,2,False
CX03974,30,Streaming,Paid Social,Mobile,18,Two year,Premium,4,False
CX03975,18,Fitness,Paid Social,Desktop,3,Month-to-month,Plus,2,False
CX03976,41,Fitness,App Store,Smart TV,1,Month-to-month,Plus,5,False
CX03977,24,Fintech,Influencer,Mobile,12,Month-to-month,Basic,1,False
CX03978,53,Fintech,Referral,Mobile,7,Month-to-month,Standard,3,False
CX03979,24,Gaming,Paid Social,Mobile,17,Annual,Basic,1,False
CX03980,35,Fitness,Organic Search,Mobile,9,Month-to-month,Plus,5,True
CX03981,42,Cloud Storage,Paid Social,Tablet,18,Month-to-month,Basic,4,False
CX03982,34,Cloud Storage,App Store,Mobile,36,Annual,Plus,4,True
CX03983,44,Fitness,App Store,Desktop,35,Month-to-month,Basic,3,False
CX03984,34,Cloud Storage,Organic Search,Mobile,11,Annual,Plus,3,True
CX03985,46,Streaming,Influencer,Mobile,6,Month-to-month,Plus,2,False
CX03986,45,Gaming,App Store,Mobile,25,Month-to-month,Plus,1,False
CX03987,38,Fitness,Organic Search,Mobile,15,Month-to-month,Plus,3,False
CX03988,24,Streaming,App Store,Smart TV,26,Annual,Standard,3,True
CX03989,20,Streaming,Organic Search,Mobile,8,Month-to-month,Standard,1,False
CX03990,44,Fintech,Paid Social,Desktop,17,Month-to-month,Standard,3,True
CX03991,40,Fitness,Organic Search,Desktop,28,Month-to-month,Plus,2,False
CX03992,24,Cloud Storage,Referral,Mobile,12,Month-to-month,Plus,7,False
CX03993,57,Productivity,Organic Search,Mobile,5,Month-to-month,Plus,6,False
CX03994,39,Fintech,Paid Social,Mobile,65,Annual,Basic,3,False
CX03995,29,Gaming,Paid Social,Mobile,9,Month-to-month,Standard,3,True
CX03996,52,Fitness,App Store,Mobile,29,Annual,Standard,1,False
CX03997,39,Cloud Storage,Referral,Mobile,35,Month-to-month,Basic,2,False
CX03998,53,Cloud Storage,App Store,Mobile,34,Annual,Basic,1,True
CX03999,34,Streaming,Paid Social,Desktop,12,Month-to-month,Standard,4,False
CX04000,44,Streaming,Organic Search,Mobile,6,Month-to-month,Premium,3,False
CX04001,49,Productivity,Organic Search,Mobile,18,Annual,Basic,1,False
CX04002,39,Fintech,Organic Search,Smart TV,2,Month-to-month,Premium,3,False
CX04003,32,Streaming,Paid Social,Mobile,62,Two year,Standard,2,False
CX04004,51,Fintech,Influencer,Mobile,7,Month-to-month,Standard,3,False
CX04005,38,Fintech,Paid Social,Mobile,41,Annual,Standard,2,False
CX04006,26,News & Media,Paid Social,Tablet,30,Two year,Standard,4,False
CX04007,37,Streaming,Organic Search,Desktop,9,Month-to-month,Standard,6,False
CX04008,21,Cloud Storage,Organic Search,Mobile,21,Annual,Standard,6,False
CX04009,48,Gaming,Influencer,Desktop,16,Annual,Standard,2,True
CX04010,44,News & Media,Paid Social,Mobile,18,Month-to-month,Premium,4,False
CX04011,27,Streaming,Paid Social,Mobile,26,Annual,Premium,6,False
CX04012,34,Cloud Storage,Referral,Mobile,17,Annual,Standard,2,True
CX04013,38,Gaming,App Store,Mobile,30,Two year,Premium,5,True
CX04014,42,Streaming,Email Campaign,Tablet,76,Annual,Plus,5,False
CX04015,30,Fintech,Email Campaign,Mobile,11,Month-to-month,Plus,5,False
CX04016,53,Streaming,App Store,Mobile,6,Month-to-month,Standard,3,False
CX04017,19,Cloud Storage,Paid Social,Desktop,6,Month-to-month,Plus,4,False
CX04018,44,Cloud Storage,Referral,Desktop,26,Annual,Standard,5,False
CX04019,19,Fintech,App Store,Mobile,16,Month-to-month,Standard,4,False
CX04020,49,Streaming,Email Campaign,Mobile,20,Annual,Standard,4,False
CX04021,26,Cloud Storage,Email Campaign,Mobile,12,Month-to-month,Standard,3,False
CX04022,40,Gaming,Influencer,Mobile,11,Annual,Basic,3,False
CX04023,39,Cloud Storage,Paid Social,Desktop,17,Annual,Standard,5,False
CX04024,36,Productivity,Organic Search,Mobile,18,Annual,Plus,2,False
CX04025,44,Gaming,App Store,Desktop,47,Two year,Premium,3,False
CX04026,24,Cloud Storage,App Store,Mobile,5,Month-to-month,Basic,1,False
CX04027,41,News & Media,Referral,Mobile,25,Two year,Plus,2,False
CX04028,30,News & Media,Paid Social,Mobile,35,Two year,Basic,3,False
CX04029,31,Streaming,App Store,Smart TV,17,Month-to-month,Standard,4,False
CX04030,33,Cloud Storage,Paid Social,Mobile,8,Month-to-month,Standard,3,False
CX04031,20,Streaming,App Store,Mobile,35,Month-to-month,Standard,3,True
CX04032,58,Productivity,Organic Search,Mobile,16,Month-to-month,Standard,3,False
CX04033,45,Streaming,Referral,Desktop,23,Annual,Basic,3,False
CX04034,29,News & Media,Referral,Mobile,14,Month-to-month,Basic,1,False
CX04035,32,Fintech,Paid Social,Desktop,19,Month-to-month,Premium,4,False
CX04036,32,Productivity,Referral,Mobile,3,Month-to-month,Basic,3,True
CX04037,49,Fintech,App Store,Smart TV,3,Month-to-month,Basic,1,False
CX04038,56,Productivity,Organic Search,Mobile,23,Annual,Standard,3,False
CX04039,19,Fitness,Referral,Mobile,1,Month-to-month,Basic,2,False
CX04040,75,News & Media,App Store,Mobile,10,Month-to-month,Standard,2,True
CX04041,31,Productivity,Organic Search,Desktop,13,Month-to-month,Plus,3,False
CX04042,34,Gaming,Paid Social,Mobile,34,Month-to-month,Standard,4,False
CX04043,18,News & Media,Organic Search,Desktop,36,Annual,Basic,1,True
CX04044,38,Fintech,Paid Social,Mobile,22,Month-to-month,Standard,2,True
CX04045,29,Streaming,Referral,Desktop,15,Month-to-month,Plus,2,False
CX04046,21,Cloud Storage,App Store,Mobile,23,Month-to-month,Standard,2,False
CX04047,55,Fitness,Paid Social,Mobile,8,Annual,Basic,3,True
CX04048,27,News & Media,Email Campaign,Desktop,22,Two year,Standard,3,False
CX04049,59,Streaming,App Store,Mobile,27,Month-to-month,Plus,3,False
CX04050,32,Fintech,Organic Search,Mobile,40,Annual,Basic,2,False
CX04051,36,Fitness,Referral,Mobile,10,Month-to-month,Standard,5,False
CX04052,18,Productivity,App Store,Mobile,34,Month-to-month,Standard,2,False
CX04053,41,Fintech,Referral,Desktop,10,Month-to-month,Standard,3,False
CX04054,35,News & Media,Paid Social,Mobile,14,Annual,Basic,2,True
